6  7  1  6  0.00409178
6  7  1  7  0.00409178
6  7  2  1  0.02484765
6  7  2  2  0.09619323
6  7  2  5  0.01673840
6  7  2  6  0.03841557
6  7  2  7  0.03841557
6  7  5  1  0.00178049
6  7  5  2  0.01673840
6  7  3  3  0.09390393
6  7  4  4  0.09580696
6  7  5  5  0.09876250
6  7  4  6  0.02568525
6  7  5  6  0.02597450
6  7  4  7  -0.02568525
6  7  5  7  0.02597450
6  7  6  1  0.00409178
6  7  6  2  0.03841557
6  7  6  4  0.02568525
6  7  6  5  0.02597450
6  7  6  6  0.09135384
6  7  6  7  0.01786137
6  7  7  1  0.00409178
6  7  7  2  0.03841557
6  7  7  4  -0.02568525
6  7  7  5  0.02597450
6  7  7  6  0.01786137
6  7  7  7  0.09135384
7  1  1  1  0.12178550
7  1  1  2  0.02230926
7  1  1  4  -0.00080739
7  1  1  5  0.00063080
7  1  1  6  0.00362636
7  1  1  7  0.00368312
7  1  2  1  0.02230926
7  1  2  2  0.04161167
7  1  2  4  -0.00151911
7  1  2  5  0.00118686
7  1  2  6  0.01173811
7  1  2  7  0.01212164
7  1  4  1  -0.00080739
7  1  5  1  0.00063080
7  1  4  2  -0.00151911
7  1  5  2  0.00118686
7  1  3  3  0.04153004
7  1  4  4  0.04168600
7  1  4  5  -0.00012185
7  1  5  4  -0.00012185
7  1  5  5  0.04162524
7  1  4  6  0.00666163
7  1  5  6  0.00567058
7  1  4  7  -0.00748766
7  1  5  7  0.00585000
7  1  6  1  0.00362636
7  1  6  2  0.01173811
7  1  6  4  0.00666163
7  1  6  5  0.00567058
7  1  6  6  0.01789096
7  1  6  7  0.00409178
7  1  7  1  0.00368312
7  1  7  2  0.01212164
7  1  7  4  -0.00748766
7  1  7  5  0.00585000
7  1  7  6  0.00409178
7  1  7  7  0.01864112
7  2  1  1  0.31333443
7  2  1  2  0.07284018
7  2  1  4  -0.00431717
7  2  1  5  0.00337294
7  2  1  6  0.01173811
7  2  1  7  0.01212164
7  2  2  1  0.07284018
7  2  2  2  0.25888472
7  2  2  4  -0.03377462
7  2  2  5  0.02638762
7  2  2  6  0.08280546
7  2  2  7  0.10381673
7  2  4  1  -0.00431717
7  2  5  1  0.00337294
7  2  4  2  -0.03377462
7  2  5  2  0.02638762
7  2  3  3  0.25435525
7  2  4  4  0.26263566
7  2  4  5  -0.00646936
7  2  5  4  -0.00646936
7  2  5  5  0.25940967
7  2  4  6  0.04424176
7  2  5  6  0.04836083
7  2  4  7  -0.07987634
7  2  5  7  0.06240624
7  2  6  1  0.01173811
7  2  6  2  0.08280546
7  2  6  4  0.04424176
7  2  6  5  0.04836083
7  2  6  6  0.15192476
7  2  6  7  0.03841557
7  2  7  1  0.01212164
7  2  7  2  0.10381673
7  2  7  4  -0.07987634
7  2  7  5  0.06240624
7  2  7  6  0.03841557
7  2  7  7  0.23542119
7  4  1  1  -0.18353872
7  5  1  1  0.14339616
7  4  1  2  -0.04319777
7  5  1  2  0.03374980
7  3  1  3  0.00741134
7  4  1  4  0.00964474
7  4  1  5  -0.00174492
7  5  1  4  -0.00174492
7  5  1  5  0.00877462
7  4  1  6  -0.00666163
7  5  1  6  0.00567058
7  4  1  7  -0.00748766
7  5  1  7  0.00585000
7  4  2  1  -0.04319777
7  5  2  1  0.03374980
7  4  2  2  -0.16391057
7  5  2  2  0.12806098
7  3  2  3  0.04390459
7  4  2  4  0.06401218
7  4  2  5  -0.01570977
7  5  2  4  -0.01570977
7  5  2  5  0.05617841
7  4  2  6  -0.04424176
7  5  2  6  0.04836083
7  4  2  7  -0.07987634
7  5  2  7  0.06240624
7  3  3  1  0.00741134
7  4  4  1  0.00964474
7  4  5  1  -0.00174492
7  5  4  1  -0.00174492
7  5  5  1  0.00877462
7  3  3  2  0.04390459
7  4  4  2  0.06401218
7  4  5  2  -0.01570977
7  5  4  2  -0.01570977
7  5  5  2  0.05617841
7  3  3  4  -0.00691150
7  3  3  5  0.00539986
7  3  4  3  -0.00691150
7  3  5  3  0.00539986
7  4  3  3  -0.15657266
7  4  4  4  -0.17536556
7  4  4  5  0.00928276
7  4  5  4  0.00928276
7  4  5  5  -0.15960632
7  5  3  3  0.12232797
7  5  4  4  0.12621087
7  5  4  5  -0.00994516
7  5  5  4  -0.00994516
7  5  5  5  0.13549784
7  3  3  6  0.01103391
7  4  4  6  -0.01309975
7  4  5  6  -0.02532019
7  5  4  6  0.02532019
7  5  5  6  0.03885793
7  3  3  7  0.01435670
7  4  4  7  0.07510332
7  4  5  7  -0.04746046
7  5  4  7  -0.04746046
7  5  5  7  0.05143688
7  4  6  1  -0.00666163
7  5  6  1  0.00567058
7  4  6  2  -0.04424176
7  5  6  2  0.04836083
7  3  6  3  0.01103391
7  4  6  4  -0.01309975
7  4  6  5  -0.02532019
7  5  6  4  0.02532019
7  5  6  5  0.03885793
7  4  6  6  -0.07361548
7  5  6  6  0.09675227
7  4  6  7  -0.02568525
7  5  6  7  0.02597450
7  4  7  1  -0.00748766
7  5  7  1  0.00585000
7  4  7  2  -0.07987634
7  5  7  2  0.06240624
7  3  7  3  0.01435670
7  4  7  4  0.07510332
7  4  7  5  -0.04746046
7  5  7  4  -0.04746046
7  5  7  5  0.05143688
7  4  7  6  -0.02568525
7  5  7  6  0.02597450
7  4  7  7  -0.20669021
7  5  7  7  0.16148409
7  6  1  1  0.10586461
7  6  1  2  0.02484765
7  6  1  5  0.00178049
7  6  1  6  0.00409178
7  6  1  7  0.00409178
7  6  2  1  0.02484765
7  6  2  2  0.09619323
7  6  2  5  0.01673840
7  6  2  6  0.03841557
7  6  2  7  0.03841557
7  6  5  1  0.00178049
7  6  5  2  0.01673840
7  6  3  3  0.09390393
7  6  4  4  0.09580696
7  6  5  5  0.09876250
7  6  4  6  0.02568525
7  6  5  6  0.02597450
7  6  4  7  -0.02568525
7  6  5  7  0.02597450
7  6  6  1  0.00409178
7  6  6  2  0.03841557
7  6  6  4  0.02568525
7  6  6  5  0.02597450
7  6  6  6  0.09135384
7  6  6  7  0.01786137
7  6  7  1  0.00409178
7  6  7  2  0.03841557
7  6  7  4  -0.02568525
7  6  7  5  0.02597450
7  6  7  6  0.01786137
7  6  7  7  0.09135384
7  7  1  1  0.47072353
7  7  1  2  0.11119185
7  7  1  4  -0.00811544
7  7  1  5  0.00634047
7  7  1  6  0.01789096
7  7  1  7  0.01864112
7  7  2  1  0.11119185
7  7  2  2  0.45466083
7  7  2  4  -0.08885029
7  7  2  5  0.06941745
7  7  2  6  0.15192476
7  7  2  7  0.23542119
7  7  4  1  -0.00811544
7  7  5  1  0.00634047
7  7  4  2  -0.08885029
7  7  5  2  0.06941745
7  7  3  3  0.43675037
7  7  4  4  0.46976228
7  7  4  5  -0.02579173
7  7  5  4  -0.02579173
7  7  5  5  0.45690108
7  7  4  6  0.07361548
7  7  5  6  0.09675227
7  7  4  7  -0.20669021
7  7  5  7  0.16148409
7  7  6  1  0.01789096
7  7  6  2  0.15192476
7  7  6  4  0.07361548
7  7  6  5  0.09675227
7  7  6  6  0.30253805
7  7  6  7  0.09135384
7  7  7  1  0.01864112
7  7  7  2  0.23542119
7  7  7  4  -0.20669021
7  7  7  5  0.16148409
7  7  7  6  0.09135384
7  7  7  7  0.77460594
